best_auc,best_auc_threshold,best_f1_score,best_f1_score_threshold,_total,_tot_anomaly,_tot_normal,_tpr_recall,_precision,_accuracy,_f1_score,_fnr,_tnr,_fpr,_t_pos,_f_pos,_f_neg,_t_neg,_auc,total,tot_anomaly,tot_normal,tpr_recall,precision,accuracy,f1_score,fnr,tnr,fpr,t_pos,f_pos,f_neg,t_neg,auc,time_to_fit
0.9481819476419908,0.08488808972922232,0.8814589665653495,-0.020111910270777685,40000,182,39818,0.9395604395604396,0.0904283447911158,0.956725,0.16497829232995656,0.06043956043956044,0.9568034557235421,0.04319654427645788,171,1720,11,38098,0.9481819476419908,40000,182,39818,0.7967032967032966,0.9863945578231292,0.999025,0.8814589665653495,0.2032967032967033,0.9999497714601436,5.0228539856346375e-05,145,2,37,39816,0.8983265340817201,3.5339861949996703
0.9379209102290711,0.07239531838073651,0.8693181818181818,-0.04260468161926348,40000,197,39803,0.9035532994923858,0.13895394223263074,0.97195,0.24086603518267932,0.09644670050761421,0.9722885209657564,0.02771147903424365,178,1103,19,38700,0.9379209102290711,40000,197,39803,0.7766497461928934,0.9870967741935484,0.99885,0.8693181818181818,0.2233502538071066,0.9999497525312162,5.0247468783760015e-05,153,2,44,39801,0.8882997493620548,3.517943304000255
0.9289949748743719,0.10217271945100212,0.875,-0.0378272805489979,40000,200,39800,0.93,0.06094364351245085,0.928,0.11439114391143912,0.07,0.9279899497487437,0.07201005025125629,186,2866,14,36934,0.9289949748743719,40000,200,39800,0.805,0.9583333333333334,0.99885,0.875,0.195,0.9998241206030151,0.00017587939698492463,161,7,39,39793,0.9024120603015076,3.5936305779996474
0.9435628896447328,0.09359620701156365,0.8020050125313283,-0.006403792988436363,40000,207,39793,0.9468599033816425,0.07617567042363001,0.9403,0.1410071942446043,0.05314009661835749,0.940265875907823,0.059734124092177016,196,2377,11,37416,0.9435628896447328,40000,207,39793,0.7729468599033816,0.8333333333333334,0.998025,0.8020050125313283,0.22705314009661837,0.9991958384640515,0.0008041615359485337,160,32,47,39761,0.8860713491837164,3.5753340259998367
0.9477340966555567,0.08168859273093462,0.8866995073891626,-0.02331140726906538,40000,224,39776,0.9464285714285714,0.09468512728896829,0.949025,0.17214778725131952,0.05357142857142857,0.9490396218825422,0.050960378117457766,212,2027,12,37749,0.9477340966555567,40000,224,39776,0.8035714285714286,0.989010989010989,0.99885,0.8866995073891626,0.19642857142857142,0.9999497184231697,5.0281576830249393e-05,180,2,44,39774,0.9017605734972991,3.6182907110000997
0.9557673416722734,0.08011935747498619,0.8571428571428571,-0.009880642525013809,40000,193,39807,0.9481865284974094,0.11144945188794153,0.963275,0.1994550408719346,0.05181347150259067,0.9633481548471374,0.036651845152862565,183,1459,10,38348,0.9557673416722734,40000,193,39807,0.8082901554404145,0.9122807017543859,0.9987,0.8571428571428571,0.19170984455958548,0.999623181852438,0.00037681814756198657,156,15,37,39792,0.9039566686464262,3.5764999849998276
0.9444830991986587,0.07881150530621082,0.8597014925373134,-0.016188494693789184,40000,185,39815,0.9297297297297298,0.0958217270194986,0.9591,0.17373737373737375,0.07027027027027027,0.9592364686675876,0.04076353133241241,172,1623,13,38192,0.9444830991986587,40000,185,39815,0.7783783783783784,0.96,0.998825,0.8597014925373134,0.22162162162162163,0.9998493030264975,0.00015069697350244881,144,6,41,39809,0.8891138407024379,3.606494696000027
0.9404510734354633,0.06441818634557403,0.8623376623376624,-0.02558181365442596,40000,207,39793,0.9130434782608695,0.1287465940054496,0.967575,0.2256716417910448,0.08695652173913043,0.9678586686100571,0.032141331389942955,189,1279,18,38514,0.9404510734354633,40000,207,39793,0.8019323671497585,0.9325842696629213,0.998675,0.8623376623376624,0.19806763285024154,0.9996984394240193,0.0003015605759807001,166,12,41,39781,0.9008154032868889,3.5553353549998974
0.9487363022305856,0.08273699591881231,0.8767908309455589,-0.0322630040811877,40000,191,39809,0.9319371727748691,0.11483870967741935,0.965375,0.20448018380241242,0.06806282722513089,0.9655354316863021,0.03446456831369791,178,1372,13,38437,0.9487363022305856,40000,191,39809,0.8010471204188482,0.9683544303797469,0.998925,0.8767908309455589,0.19895287958115182,0.9998744002612474,0.0001255997387525434,153,5,38,39804,0.9004607603400478,3.5654642750000676
0.9492098772725259,0.08394313156664032,0.8817891373801916,-0.016056868433359683,40000,170,39830,0.9411764705882353,0.08588298443370908,0.957175,0.1574028529267093,0.058823529411764705,0.9572432839568165,0.04275671604318353,160,1703,10,38127,0.9492098772725259,40000,170,39830,0.8117647058823529,0.965034965034965,0.999075,0.8817891373801916,0.18823529411764706,0.9998744664825508,0.00012553351744915893,138,5,32,39825,0.905819586182452,3.565610416000254
